greedy_new,0.1,100,51,7140,0.035
greedy_new_fine,0.1,100,51,7140,0.056
greedy_new,0.1,150,77,10780,0.072
greedy_new_fine,0.1,150,77,10780,0.1
greedy_new,0.1,200,95,13300,0.135
greedy_new_fine,0.1,200,95,13300,0.168
greedy_new,0.1,250,116,16240,0.243
greedy_new_fine,0.1,250,116,16240,0.281
greedy_new,0.1,300,133,18620,0.395
greedy_new_fine,0.1,300,133,18620,0.443
greedy_new,0.1,350,153,21420,0.565
greedy_new_fine,0.1,350,153,21420,0.629
greedy_new,0.1,400,170,23800,0.794
greedy_new_fine,0.1,400,170,23800,0.867
greedy_new,0.1,450,191,26740,1.13
greedy_new_fine,0.1,450,191,26740,1.232
greedy_new,0.1,500,206,28840,1.435
greedy_new_fine,0.1,500,206,28840,1.553
greedy_new,0.1,600,236,33040,2.257
greedy_new_fine,0.1,600,236,33040,2.403
greedy_new,0.1,800,303,42420,4.846
greedy_new_fine,0.1,800,303,42420,5.064
greedy_new,0.1,1000,373,52220,9.22
greedy_new_fine,0.1,1000,373,52220,9.497
greedy_new,0.1,1500,526,73640,25.545
greedy_new_fine,0.1,1500,526,73640,26.01
greedy_new,0.1,2000,664,92960,52.469
greedy_new_fine,0.1,2000,664,92960,53.179
greedy_new,0.1,2500,798,111720,91.029
greedy_new_fine,0.1,2500,798,111720,92.086
greedy_new,0.1,3042,935,130900,150.622
greedy_new_fine,0.1,3042,935,130900,151.972
greedy_new,0.2,100,41,5740,0.013
greedy_new_fine,0.2,100,41,5740,0.109
greedy_new,0.2,150,59,8260,0.04
greedy_new_fine,0.2,150,59,8260,0.162
greedy_new,0.2,200,75,10500,0.078
greedy_new_fine,0.2,200,75,10500,0.245
greedy_new,0.2,250,92,12880,0.139
greedy_new_fine,0.2,250,92,12880,0.37
greedy_new,0.2,300,104,14560,0.211
greedy_new_fine,0.2,300,104,14560,0.484
greedy_new,0.2,350,120,16800,0.313
greedy_new_fine,0.2,350,120,16800,0.619
greedy_new,0.2,400,132,18480,0.461
greedy_new_fine,0.2,400,132,18480,0.856
greedy_new,0.2,450,143,20020,0.566
greedy_new_fine,0.2,450,143,20020,0.961
greedy_new,0.2,500,154,21560,0.862
greedy_new_fine,0.2,500,154,21560,1.412
greedy_new,0.2,600,179,25060,1.356
greedy_new_fine,0.2,600,179,25060,1.874
greedy_new,0.2,800,221,30940,2.624
greedy_new_fine,0.2,800,221,30940,3.338
greedy_new,0.2,1000,269,37660,4.822
greedy_new_fine,0.2,1000,269,37660,5.502
greedy_new,0.2,1500,361,50540,11.703
greedy_new_fine,0.2,1500,361,50540,12.756
greedy_new,0.2,2000,455,63700,23.47
greedy_new_fine,0.2,2000,455,63700,24.599
greedy_new,0.2,2500,552,77280,41.708
greedy_new_fine,0.2,2500,552,77280,43.335
greedy_new,0.2,3042,635,88900,66.288
greedy_new_fine,0.2,3042,635,88900,68.245
greedy_new,0.3,100,36,5040,0.012
greedy_new_fine,0.3,100,36,5040,0.294
greedy_new,0.3,150,51,7140,0.031
greedy_new_fine,0.3,150,51,7140,0.466
greedy_new,0.3,200,61,8540,0.054
greedy_new_fine,0.3,200,61,8540,0.552
greedy_new,0.3,250,77,10780,0.101
