greedy,0.1,100,10,1400,0.016
greedy_fine,0.1,100,10,1400,0.137
greedy,0.1,150,12,1680,0.014
greedy_fine,0.1,150,12,1680,0.318
greedy,0.1,200,13,1820,0.022
greedy_fine,0.1,200,13,1820,0.805
greedy,0.1,250,15,2100,0.031
greedy_fine,0.1,250,15,2100,0.737
greedy,0.1,300,16,2240,0.043
greedy_fine,0.1,300,16,2240,1.599
greedy,0.1,350,16,2240,0.061
greedy_fine,0.1,350,16,2240,1.592
greedy,0.1,400,16,2240,0.078
greedy_fine,0.1,400,16,2240,3.048
greedy,0.1,450,18,2520,0.103
greedy_fine,0.1,450,18,2520,4.838
greedy,0.1,500,19,2660,0.123
greedy_fine,0.1,500,19,2660,4.719
greedy,0.1,600,23,3220,0.179
greedy_fine,0.1,600,23,3220,5.934
greedy,0.1,800,22,3080,0.389
greedy_fine,0.1,800,22,3080,9.321
greedy,0.1,1000,29,4060,0.505
greedy_fine,0.1,1000,29,4060,8.672
greedy,0.1,1500,36,5040,1.134
greedy_fine,0.1,1500,36,5040,10.565
greedy,0.1,2000,40,5600,2.289
greedy_fine,0.1,2000,40,5600,20.572
greedy,0.1,2500,49,6860,3.365
greedy_fine,0.1,2500,49,6860,34.15
greedy,0.1,3042,55,7700,4.838
greedy_fine,0.1,3042,55,7700,40.527
greedy,0.2,100,3,420,0.005
greedy_fine,0.2,100,3,420,1.681
greedy,0.2,150,5,700,0.011
greedy_fine,0.2,150,5,700,2.607
greedy,0.2,200,5,700,0.018
greedy_fine,0.2,200,5,700,6.784
greedy,0.2,250,6,840,0.03
greedy_fine,0.2,250,6,840,8.479
greedy,0.2,300,6,840,0.042
greedy_fine,0.2,300,6,840,14.223
greedy,0.2,350,7,980,0.058
greedy_fine,0.2,350,7,980,11.72
greedy,0.2,400,7,980,0.076
greedy_fine,0.2,400,7,980,19.071
greedy,0.2,450,10,1400,0.095
greedy_fine,0.2,450,10,1400,31.489
greedy,0.2,500,11,1540,0.119
greedy_fine,0.2,500,11,1540,42.866
greedy,0.2,600,12,1680,0.175
greedy_fine,0.2,600,12,1680,57.422
greedy,0.2,800,13,1820,0.366
greedy_fine,0.2,800,13,1820,65.175
greedy,0.2,1000,18,2520,0.486
greedy_fine,0.2,1000,18,2520,36.239
greedy,0.2,1500,23,3220,1.243
greedy_fine,0.2,1500,23,3220,60.66
greedy,0.2,2000,24,3360,2.077
greedy_fine,0.2,2000,24,3360,103.415
greedy,0.2,2500,29,4060,3.231
greedy_fine,0.2,2500,29,4060,37.115
greedy,0.2,3042,33,4620,4.846
greedy_fine,0.2,3042,33,4620,96.591
greedy,0.3,100,1,140,0.005
greedy_fine,0.3,100,1,140,6.863
greedy,0.3,150,2,280,0.014
greedy_fine,0.3,150,2,280,14.121
greedy,0.3,200,2,280,0.02
greedy_fine,0.3,200,2,280,21.702
greedy,0.3,250,4,560,0.035
greedy_fine,0.3,250,4,560,55.352
greedy,0.3,300,4,560,0.043
greedy_fine,0.3,300,4,560,67.578
greedy,0.3,350,5,700,0.059
greedy_fine,0.3,350,5,700,85.747
greedy,0.3,400,5,700,0.077
greedy_fine,0.3,400,5,700,102.675
greedy,0.3,450,7,980,0.1
greedy_fine,0.3,450,7,980,120.812
greedy,0.3,500,8,1120,0.248
greedy_fine,0.3,500,8,1120,143.266
greedy,0.3,600,9,1260,0.175
greedy_fine,0.3,600,9,1260,181.874
greedy,0.3,800,10,1400,0.321
greedy_fine,0.3,800,10,1400,211.832
greedy,0.3,1000,15,2100,0.481
greedy_fine,0.3,1000,15,2100,246.954
greedy,0.3,1500,18,2520,1.161
greedy_fine,0.3,1500,18,2520,90.803
greedy,0.3,2000,19,2660,1.995
greedy_fine,0.3,2000,19,2660,138.706
greedy,0.3,2500,23,3220,3.103
greedy_fine,0.3,2500,23,3220,125.02
greedy,0.3,3042,27,3780,4.614
greedy_fine,0.3,3042,27,3780,190.81
greedy,0.4,100,1,140,0.005
greedy_fine,0.4,100,1,140,11.06
greedy,0.4,150,2,280,0.011
greedy_fine,0.4,150,2,280,23.122
greedy,0.4,200,2,280,0.019
greedy_fine,0.4,200,2,280,36.167
greedy,0.4,250,3,420,0.031
greedy_fine,0.4,250,3,420,17.933
greedy,0.4,300,3,420,0.146
greedy_fine,0.4,300,3,420,37.482
greedy,0.4,350,4,560,0.059
greedy_fine,0.4,350,4,560,62.632
greedy,0.4,400,4,560,0.078
greedy_fine,0.4,400,4,560,81.75
greedy,0.4,450,5,700,0.223
greedy_fine,0.4,450,5,700,25.736
greedy,0.4,500,6,840,0.121
greedy_fine,0.4,500,6,840,56.717
greedy,0.4,600,7,980,0.176
greedy_fine,0.4,600,7,980,89.695
greedy,0.4,800,7,980,0.308
greedy_fine,0.4,800,7,980,43.751
greedy,0.4,1000,12,1680,0.493
greedy_fine,0.4,1000,12,1680,443.616
greedy,0.4,1500,15,2100,1.181
greedy_fine,0.4,1500,15,2100,573.263
greedy,0.4,2000,17,2380,2.038
greedy_fine,0.4,2000,17,2380,679.97
greedy,0.4,2500,21,2940,3.175
greedy_fine,0.4,2500,21,2940,824.295
greedy,0.4,3042,24,3360,4.541
greedy_fine,0.4,3042,24,3360,279.105
