greedy_avg,0.1,100,62,8680,0.1
greedy_avg,0.1,150,92,12880,0.035
greedy_avg,0.1,200,122,17080,0.059
greedy_avg,0.1,250,147,20580,0.093
greedy_avg,0.1,300,167,23380,0.146
greedy_avg,0.1,350,188,26320,0.227
greedy_avg,0.1,400,208,29120,0.32
greedy_avg,0.1,450,228,32020,0.397
greedy_avg,0.1,500,253,35520,0.532
greedy_avg,0.1,600,287,40280,0.767
greedy_avg,0.1,800,359,50360,1.55
greedy_avg,0.1,1000,421,59340,2.624
greedy_avg,0.1,1500,554,78060,7.097
greedy_avg,0.1,2000,666,94640,13.015
greedy_avg,0.1,2500,775,109700,21.721
greedy_avg,0.1,3042,892,126880,35.451
greedy_avg,0.2,100,47,6580,0.066
greedy_avg,0.2,150,69,9660,0.046
greedy_avg,0.2,200,88,12320,0.048
greedy_avg,0.2,250,104,14560,0.081
greedy_avg,0.2,300,114,15960,0.122
greedy_avg,0.2,350,128,17920,0.185
greedy_avg,0.2,400,143,20420,0.24
greedy_avg,0.2,450,150,21400,0.317
greedy_avg,0.2,500,168,23920,0.428
greedy_avg,0.2,600,179,25160,0.671
greedy_avg,0.2,800,202,28380,1.349
greedy_avg,0.2,1000,242,34380,2.304
greedy_avg,0.2,1500,295,41700,5.518
greedy_avg,0.2,2000,337,47680,10.233
greedy_avg,0.2,2500,370,52700,17.138
greedy_avg,0.2,3042,407,58180,27.824
greedy_avg,0.3,100,39,5460,0.084
greedy_avg,0.3,150,57,7980,0.03
greedy_avg,0.3,200,66,9240,0.077
greedy_avg,0.3,250,72,10080,0.107
greedy_avg,0.3,300,76,10640,0.149
greedy_avg,0.3,350,90,12600,0.222
greedy_avg,0.3,400,99,13860,0.272
greedy_avg,0.3,450,108,15120,0.367
greedy_avg,0.3,500,113,15920,0.456
greedy_avg,0.3,600,115,16200,0.809
greedy_avg,0.3,800,133,18720,1.539
greedy_avg,0.3,1000,150,21100,2.485
greedy_avg,0.3,1500,189,26660,5.837
greedy_avg,0.3,2000,213,30120,10.851
greedy_avg,0.3,2500,232,32980,17.437
greedy_avg,0.3,3042,239,34260,27.121
greedy_avg,0.4,100,29,4060,0.086
greedy_avg,0.4,150,44,6160,0.044
greedy_avg,0.4,200,49,6860,0.104
greedy_avg,0.4,250,53,7420,0.139
greedy_avg,0.4,300,58,8120,0.2
greedy_avg,0.4,350,65,9100,0.264
greedy_avg,0.4,400,68,9520,0.357
greedy_avg,0.4,450,77,10780,0.443
greedy_avg,0.4,500,82,11480,0.544
greedy_avg,0.4,600,91,12840,0.815
greedy_avg,0.4,800,95,13400,1.612
greedy_avg,0.4,1000,115,16200,2.636
greedy_avg,0.4,1500,134,19060,5.958
greedy_avg,0.4,2000,155,22000,11.794
greedy_avg,0.4,2500,166,23740,17.728
greedy_avg,0.4,3042,172,24680,28.109
