mip_cluster,0.1,100,66,3790,0.182
mip_cluster,0.1,150,99,5685,0.161
mip_cluster,0.1,200,129,7413,0.273
mip_cluster,0.1,250,156,9293,0.43
mip_cluster,0.1,300,179,10818,0.517
mip_cluster,0.1,350,207,12544,0.626
mip_cluster,0.1,400,236,14206,0.771
mip_cluster,0.1,450,258,15836,1.011
mip_cluster,0.1,500,282,17520,1.036
mip_cluster,0.1,600,327,20684,1.234
mip_cluster,0.1,800,412,26877,2.272
mip_cluster,0.1,1000,492,33123,3.816
mip_cluster,0.1,1500,672,47726,8.056
mip_cluster,0.1,2000,854,62656,12.154
mip_cluster,0.1,2500,1021,76503,22.668
mip_cluster,0.1,3042,1172,91787,32.91
mip_cluster,0.2,100,50,2709,0.196
mip_cluster,0.2,150,74,4104,0.303
mip_cluster,0.2,200,93,5292,0.527
mip_cluster,0.2,250,112,6431,0.81
mip_cluster,0.2,300,124,7295,0.811
mip_cluster,0.2,350,141,8384,1.099
mip_cluster,0.2,400,155,9347,1.412
mip_cluster,0.2,450,168,10295,2.286
mip_cluster,0.2,500,180,11404,3.078
mip_cluster,0.2,600,200,13171,3.943
mip_cluster,0.2,800,236,16583,8.795
mip_cluster,0.2,1000,275,20180,18.99
mip_cluster,0.2,1500,347,27941,35.23
mip_cluster,0.2,2000,422,35506,52.787
mip_cluster,0.2,2500,491,42471,114.499
mip_cluster,0.2,3042,531,50034,200.91
mip_cluster,0.3,100,41,2187,0.243
mip_cluster,0.3,150,59,3227,0.414
mip_cluster,0.3,200,69,4018,1.105
mip_cluster,0.3,250,79,4836,1.864
mip_cluster,0.3,300,79,5334,2.358
mip_cluster,0.3,350,93,6190,4.218
mip_cluster,0.3,400,103,6849,4.96
mip_cluster,0.3,450,110,7501,7.872
mip_cluster,0.3,500,120,8216,11.391
mip_cluster,0.3,600,133,9337,13.623
mip_cluster,0.3,800,150,11524,27.755
mip_cluster,0.3,1000,183,13860,62.033
mip_cluster,0.3,1500,232,18794,160.113
mip_cluster,0.3,2000,253,23456,180.052
mip_cluster,0.3,2500,287,27864,402.177
mip_cluster,0.3,3042,303,32575,672.607
mip_cluster,0.4,100,31,1736,0.289
mip_cluster,0.4,150,48,2605,0.669
mip_cluster,0.4,200,53,3080,1.74
mip_cluster,0.4,250,62,3701,2.746
mip_cluster,0.4,300,62,4038,4.834
mip_cluster,0.4,350,76,4706,7.044
mip_cluster,0.4,400,76,5154,11.396
mip_cluster,0.4,450,80,5675,14.298
mip_cluster,0.4,500,93,6097,23.445
mip_cluster,0.4,600,100,7025,20.958
mip_cluster,0.4,800,102,8464,53.378
mip_cluster,0.4,1000,132,10249,150.874
mip_cluster,0.4,1500,148,13845,327.997
mip_cluster,0.4,2000,179,17221,332.264
mip_cluster,0.4,2500,188,20454,979.019
mip_cluster,0.4,3042,233,23949,1375.537
