greedy_avg,0.1,100,51,7140,0.059
greedy_avg,0.1,150,77,10780,0.095
greedy_avg,0.1,200,94,13160,0.193
greedy_avg,0.1,250,115,16100,0.321
greedy_avg,0.1,300,132,18480,0.524
greedy_avg,0.1,350,153,21420,0.777
greedy_avg,0.1,400,169,23660,1.095
greedy_avg,0.1,450,190,26600,1.525
greedy_avg,0.1,500,206,28840,2.098
greedy_avg,0.1,600,235,32900,3.143
greedy_avg,0.1,800,304,42560,6.879
greedy_avg,0.1,1000,374,52360,12.736
greedy_avg,0.1,1500,525,73500,34.377
greedy_avg,0.1,2000,661,92540,70.716
greedy_avg,0.1,2500,794,111160,122.782
greedy_avg,0.1,3042,940,131600,203.341
greedy_avg,0.2,100,41,5740,0.03
greedy_avg,0.2,150,59,8260,0.097
greedy_avg,0.2,200,76,10640,0.195
greedy_avg,0.2,250,91,12740,0.334
greedy_avg,0.2,300,103,14420,0.604
greedy_avg,0.2,350,120,16800,0.914
greedy_avg,0.2,400,130,18200,1.077
greedy_avg,0.2,450,141,19740,1.343
greedy_avg,0.2,500,153,21420,1.902
greedy_avg,0.2,600,177,24780,2.851
greedy_avg,0.2,800,221,30940,6.328
greedy_avg,0.2,1000,269,37660,12.306
greedy_avg,0.2,1500,364,50960,28.979
greedy_avg,0.2,2000,453,63420,56.848
greedy_avg,0.2,2500,546,76440,97.839
greedy_avg,0.2,3042,636,89040,150.898
greedy_avg,0.3,100,37,5180,0.034
greedy_avg,0.3,150,51,7140,0.101
greedy_avg,0.3,200,61,8540,0.207
greedy_avg,0.3,250,77,10780,0.377
greedy_avg,0.3,300,87,12180,0.606
greedy_avg,0.3,350,99,13860,0.902
greedy_avg,0.3,400,104,14560,1.483
greedy_avg,0.3,450,117,16380,1.685
greedy_avg,0.3,500,127,17780,2.27
greedy_avg,0.3,600,144,20160,3.468
greedy_avg,0.3,800,177,24780,7.215
greedy_avg,0.3,1000,216,30240,12.649
greedy_avg,0.3,1500,290,40600,30.376
greedy_avg,0.3,2000,352,49280,58.815
greedy_avg,0.3,2500,402,56280,97.075
greedy_avg,0.3,3042,459,64260,147.314
greedy_avg,0.4,100,33,4620,0.043
greedy_avg,0.4,150,46,6440,0.125
greedy_avg,0.4,200,54,7560,0.26
greedy_avg,0.4,250,68,9520,0.529
greedy_avg,0.4,300,77,10780,0.813
greedy_avg,0.4,350,86,12040,1.243
greedy_avg,0.4,400,93,13020,1.588
greedy_avg,0.4,450,98,13720,2.107
greedy_avg,0.4,500,107,14980,2.592
greedy_avg,0.4,600,125,17500,4.444
greedy_avg,0.4,800,149,20860,8.966
greedy_avg,0.4,1000,179,25060,14.52
greedy_avg,0.4,1500,238,33320,35.094
greedy_avg,0.4,2000,286,40040,65.637
greedy_avg,0.4,2500,327,45780,104.984
greedy_avg,0.4,3042,363,50820,157.079
