mip_cluster,0.1,100,99,29448,0.13
mip_cluster,0.1,150,149,44631,0.137
mip_cluster,0.1,200,199,58008,0.234
mip_cluster,0.1,250,249,74315,0.365
mip_cluster,0.1,300,299,87203,0.407
mip_cluster,0.1,350,349,102533,0.476
mip_cluster,0.1,400,399,115764,0.623
mip_cluster,0.1,450,449,129970,0.833
mip_cluster,0.1,500,499,145349,0.872
mip_cluster,0.1,600,599,174593,0.93
mip_cluster,0.1,800,799,231178,1.761
mip_cluster,0.1,1000,999,291765,2.785
mip_cluster,0.1,1500,1499,433981,4.996
mip_cluster,0.1,2000,1999,579223,8.264
mip_cluster,0.1,2500,2499,721733,13.625
mip_cluster,0.1,3042,3041,879203,20.104
mip_cluster,0.2,100,98,16691,0.137
mip_cluster,0.2,150,148,25280,0.193
mip_cluster,0.2,200,196,32946,0.364
mip_cluster,0.2,250,244,42070,0.562
mip_cluster,0.2,300,294,49514,0.465
mip_cluster,0.2,350,344,58179,0.604
mip_cluster,0.2,400,391,65752,0.772
mip_cluster,0.2,450,440,73839,1.015
mip_cluster,0.2,500,487,82484,1.358
mip_cluster,0.2,600,586,99086,1.706
mip_cluster,0.2,800,782,131331,2.878
mip_cluster,0.2,1000,977,165550,4.934
mip_cluster,0.2,1500,1457,246370,8.582
mip_cluster,0.2,2000,1944,328793,13.302
mip_cluster,0.2,2500,2421,409688,21.06
mip_cluster,0.2,3042,2947,499024,30.735
mip_cluster,0.3,100,86,12398,0.177
mip_cluster,0.3,150,129,18758,0.302
mip_cluster,0.3,200,170,24472,0.358
mip_cluster,0.3,250,211,31154,0.563
mip_cluster,0.3,300,252,36737,0.77
mip_cluster,0.3,350,295,43140,1.008
mip_cluster,0.3,400,335,48771,1.429
mip_cluster,0.3,450,378,54777,1.796
mip_cluster,0.3,500,420,61132,2.541
mip_cluster,0.3,600,505,73435,2.734
mip_cluster,0.3,800,673,97385,4.083
mip_cluster,0.3,1000,841,122633,7.522
mip_cluster,0.3,1500,1246,182444,12.232
mip_cluster,0.3,2000,1681,243515,17.873
mip_cluster,0.3,2500,2085,303323,28.127
mip_cluster,0.3,3042,2549,369468,38.81
mip_cluster,0.4,100,79,10098,0.186
mip_cluster,0.4,150,120,15289,0.368
mip_cluster,0.4,200,158,19993,0.447
mip_cluster,0.4,250,198,25413,0.772
mip_cluster,0.4,300,236,30003,1.098
mip_cluster,0.4,350,271,35223,1.47
mip_cluster,0.4,400,307,39829,2.105
mip_cluster,0.4,450,343,44733,2.451
mip_cluster,0.4,500,380,49903,3.186
mip_cluster,0.4,600,451,59942,3.33
mip_cluster,0.4,800,596,79556,5.299
mip_cluster,0.4,1000,733,100114,10.169
mip_cluster,0.4,1500,1083,148921,15.231
mip_cluster,0.4,2000,1445,198895,22.608
mip_cluster,0.4,2500,1780,247643,34.04
mip_cluster,0.4,3042,2173,301716,47.827
